instrument_type|ticker_symbol|exchange|country|currency|trade_date|execution_time|side|quantity|price_per_unit|gross_amount|commission|tax|net_amount|client_pid|client_name|client_lastname|client_origin|transaction_type|channel|created_at|updated_at
ETF|NFLX|NASDAQ|Vanuatu|USD|2023-06-29|2023-06-29 21:44:40|B|368.7449|9.0656|3342.89|3.405|66.8578|3270.69|984742941238|Robert|Shaw|Slovenia|STOP_LOSS|API|2026-02-14 14:58:17.351777|2026-02-14 14:58:17.351778
STOCK|MSFT|NYSE|Maldives|USD|2023-07-19|2023-07-19 22:29:46|B|275.7125|908.481|250479.57|835.1906|5009.5914|244502.3|826481808769|Matthew|Hines|Iran|STOP_LIMIT|API|2026-02-14 14:58:17.351928|2026-02-14 14:58:17.351928
STOCK|MSFT|NASDAQ|Liechtenstein|USD|2023-03-13|2023-03-13 11:59:52|B|330.1293|1260.2226|416036.4|454.2428|8320.728|407142.34|710269209815|Timothy|Cunningham|Tonga|EACH_PRICE|MOBILE|2026-02-14 14:58:17.352073|2026-02-14 14:58:17.352074
STOCK|NVDA|NYSE|Croatia|JPY|2024-09-07|2024-09-07 19:49:44|B|163.0984|327.614|53433.32|233.4465|1068.6664|52101.65|197414777448|Daniel|Carter|Svalbard & Jan Mayen Islands|EACH_PRICE|MOBILE|2026-02-14 14:58:17.352221|2026-02-14 14:58:17.352222
ETF|NVDA|NYSE|Bahrain|EUR|2024-05-27|2024-05-27 04:28:38|S|419.5995|304.6985|127851.34|255.7667|2557.0268|124970.18|755370913701|Joshua|Sullivan|Chad|MARKET_PRICE|MOBILE|2026-02-14 14:58:17.352369|2026-02-14 14:58:17.352370
ETF|META|LSE|Aruba|GBP|2023-01-11|2023-01-11 10:48:23|S|38.4977|866.2815|33349.85|34.9096|666.997|32617.92|771560929974|Brian|Phillips|Guernsey|LIMIT|API|2026-02-14 14:58:17.352515|2026-02-14 14:58:17.352515
STOCK|NFLX|NASDAQ|Papua New Guinea|JPY|2023-04-05|2023-04-05 04:05:37|S|87.6815|734.0908|64366.18|198.1954|1287.3236|62820.02|396660908519|Denise|Matthews|Guernsey|STOP_LOSS|MOBILE|2026-02-14 14:58:17.352660|2026-02-14 14:58:17.352661
ETF|GOOGL|XETRA|Cook Islands|USD|2024-05-12|2024-05-12 03:45:08|S|34.7099|854.6778|29665.78|138.2255|593.3156|28904.74|615273386550|Brittany|Bailey|Syrian Arab Republic|STOP_LOSS|MOBILE|2026-02-14 14:58:17.352811|2026-02-14 14:58:17.352811
STOCK|TSLA|JPX|El Salvador|JPY|2024-03-24|2024-03-24 23:47:16|B|363.9599|201.6259|73383.74|168.6872|1467.6748|71692.63|717356618244|Abigail|Burke|Ireland|EACH_PRICE|API|2026-02-14 14:58:17.352957|2026-02-14 14:58:17.352958
ETF|AAPL|JPX|Greece|EUR|2023-11-20|2023-11-20 17:11:18|S|341.2061|473.8826|161691.63|196.4612|3233.8326|158123.3|899369275089|Michael|Quinn|Malawi|EACH_PRICE|MOBILE|2026-02-14 14:58:17.353107|2026-02-14 14:58:17.353108
STOCK|BABA|LSE|Malta|JPY|2024-03-13|2024-03-13 03:17:06|B|421.3532|838.5574|353328.84|318.165|7066.5768|345703.51|678519607475|Christine|Hamilton|Samoa|MARKET_PRICE|MOBILE|2026-02-14 14:58:17.353257|2026-02-14 14:58:17.353258
STOCK|AMZN|LSE|Holy See (Vatican City State)|JPY|2023-01-02|2023-01-02 03:29:37|B|429.9931|1287.2199|553495.68|1649.3099|11069.9136|540651.9|811888896339|Michelle|James|New Caledonia|MARKET_PRICE|BROKER|2026-02-14 14:58:17.353444|2026-02-14 14:58:17.353445
ETF|TSLA|NASDAQ|South Africa|USD|2023-04-15|2023-04-15 23:03:35|B|29.2732|1453.9271|42561.1|96.0317|851.222|41578.07|503719044932|Mark|Gilbert|Bhutan|STOP_LOSS|API|2026-02-14 14:58:17.353596|2026-02-14 14:58:17.353597
ETF|MSFT|LSE|Costa Rica|EUR|2024-11-12|2024-11-12 03:11:18|B|297.146|422.6662|125593.57|129.7471|2511.8714|122840.81|166340371660|Tricia|Nelson|Colombia|MARKET_PRICE|API|2026-02-14 14:58:17.353743|2026-02-14 14:58:17.353744
STOCK|GOOGL|NASDAQ|Madagascar|EUR|2024-11-29|2024-11-29 11:33:15|S|477.3938|81.7943|39048.09|117.4906|780.9618|38129.33|378337461690|Michelle|Campbell|Moldova|STOP_LOSS|API|2026-02-14 14:58:17.353890|2026-02-14 14:58:17.353891
ETF|MSFT|NASDAQ|Bahrain|USD|2023-10-04|2023-10-04 19:26:06|B|321.5339|967.1391|310968.01|802.4605|6219.3602|303789.85|989464983412|Michael|Fisher|American Samoa|LIMIT|MOBILE|2026-02-14 14:58:17.354036|2026-02-14 14:58:17.354037
ETF|MSFT|NYSE|Romania|EUR|2023-05-23|2023-05-23 03:07:14|S|262.4286|1203.6167|315863.45|415.8016|6317.269|308880.18|789477216266|Jacob|Skinner|Georgia|STOP_LIMIT|WEB|2026-02-14 14:58:17.354182|2026-02-14 14:58:17.354183
ETF|GOOGL|NYSE|Syrian Arab Republic|GBP|2023-02-18|2023-02-18 13:51:33|B|212.8305|1232.1145|262231.55|629.8748|5244.631|256223.74|369655862085|Ruth|Rivera|San Marino|STOP_LIMIT|API|2026-02-14 14:58:17.354330|2026-02-14 14:58:17.354331
STOCK|NVDA|LSE|Saint Barthelemy|JPY|2024-12-16|2024-12-16 09:09:56|B|182.8468|908.5224|166120.41|695.9058|3322.4082|161964.31|835072969774|Jerry|Kelly|Eritrea|MARKET_PRICE|API|2026-02-14 14:58:17.354476|2026-02-14 14:58:17.354477
ETF|GOOGL|XETRA|Suriname|USD|2024-04-22|2024-04-22 17:20:13|B|305.2033|1355.0487|413565.33|577.7444|8271.3066|404533.64|919224807634|Joshua|Gray|Togo|STOP_LOSS|BROKER|2026-02-14 14:58:17.354622|2026-02-14 14:58:17.354623
STOCK|NFLX|XETRA|Kyrgyz Republic|JPY|2024-07-06|2024-07-06 13:48:22|B|354.3844|1331.6559|471918.08|1998.5726|9438.3616|460059.83|477822578067|Cody|Hatfield|Niger|STOP_LOSS|MOBILE|2026-02-14 14:58:17.354768|2026-02-14 14:58:17.354769
ETF|NFLX|NASDAQ|Holy See (Vatican City State)|GBP|2023-01-11|2023-01-11 22:40:59|S|313.3304|345.9958|108411.0|332.5678|2168.22|105835.62|296020948711|Carol|Baldwin|Venezuela|LIMIT|BROKER|2026-02-14 14:58:17.354914|2026-02-14 14:58:17.354914
STOCK|NFLX|JPX|Georgia|EUR|2024-05-26|2024-05-26 16:10:51|B|43.4093|938.7919|40752.3|64.5792|815.046|39863.06|557966861015|Wayne|Clark|Moldova|STOP_LOSS|MOBILE|2026-02-14 14:58:17.355064|2026-02-14 14:58:17.355065
STOCK|TSLA|XETRA|Chad|JPY|2023-07-30|2023-07-30 23:09:17|B|169.5945|214.2103|36328.89|76.5857|726.5778|35518.43|283217537089|Kristen|Foster|Martinique|MARKET_PRICE|API|2026-02-14 14:58:17.355209|2026-02-14 14:58:17.355210
STOCK|NFLX|XETRA|Nigeria|EUR|2023-08-06|2023-08-06 22:43:33|B|407.2471|243.5726|99194.23|374.7794|1983.8846|96743.75|616904187102|Matthew|Patel|Reunion|LIMIT|API|2026-02-14 14:58:17.355355|2026-02-14 14:58:17.355356
STOCK|TSLA|NYSE|Belarus|USD|2024-10-06|2024-10-06 17:40:30|B|317.9108|513.2749|163175.63|159.7513|3263.5126|159687.52|517056066640|Erik|Williams|Christmas Island|STOP_LOSS|MOBILE|2026-02-14 14:58:17.355500|2026-02-14 14:58:17.355501
STOCK|NVDA|NYSE|Qatar|GBP|2024-03-24|2024-03-24 17:19:41|B|330.7773|347.4467|114927.48|496.9095|2298.5496|112103.98|977221200021|Gary|Reyes|Afghanistan|STOP_LIMIT|API|2026-02-14 14:58:17.355646|2026-02-14 14:58:17.355646
ETF|NVDA|NASDAQ|Ethiopia|JPY|2024-10-04|2024-10-04 19:55:07|B|412.8064|1111.0519|458649.34|2145.1281|9172.9868|446903.38|439354322967|Jeanette|Rhodes|Zambia|MARKET_PRICE|BROKER|2026-02-14 14:58:17.355792|2026-02-14 14:58:17.355793
ETF|AAPL|XETRA|Honduras|JPY|2023-01-21|2023-01-21 07:47:51|B|476.2938|940.2821|447850.53|1142.8647|8957.0106|437590.31|213434546592|Christopher|Orozco|Turkmenistan|STOP_LIMIT|BROKER|2026-02-14 14:58:17.355940|2026-02-14 14:58:17.355940
ETF|AAPL|LSE|Japan|JPY|2023-10-06|2023-10-06 09:25:30|S|331.8439|794.8644|263770.9|1110.6239|5275.418|257294.77|726299905915|Wanda|Lopez|Burkina Faso|EACH_PRICE|BROKER|2026-02-14 14:58:17.356088|2026-02-14 14:58:17.356089
STOCK|AAPL|LSE|United Arab Emirates|JPY|2023-01-10|2023-01-10 16:03:28|B|380.7941|913.8114|347973.99|898.5339|6959.4798|339827.53|211553362611|Melissa|James|Tajikistan|STOP_LIMIT|WEB|2026-02-14 14:58:17.356234|2026-02-14 14:58:17.356235
STOCK|BABA|XETRA|Benin|GBP|2023-08-26|2023-08-26 16:27:27|B|224.3282|175.5302|39376.37|23.7832|787.5274|38546.0|763382846537|Joshua|Edwards|Thailand|STOP_LOSS|WEB|2026-02-14 14:58:17.356381|2026-02-14 14:58:17.356382
STOCK|NFLX|JPX|Denmark|USD|2023-06-29|2023-06-29 18:49:25|B|222.5797|1299.8606|289322.58|1076.1045|5786.4516|282391.36|395293039173|Jillian|Hoover|Peru|STOP_LIMIT|MOBILE|2026-02-14 14:58:17.356527|2026-02-14 14:58:17.356528
STOCK|GOOGL|NASDAQ|Cameroon|USD|2023-10-06|2023-10-06 06:47:17|B|430.4625|1067.4874|459513.29|741.6811|9190.2658|449427.26|341507554666|Sarah|Fuller|Andorra|MARKET_PRICE|WEB|2026-02-14 14:58:17.356675|2026-02-14 14:58:17.356676
STOCK|NFLX|NASDAQ|Guam|EUR|2024-04-03|2024-04-03 08:48:19|S|79.2315|1318.2502|104446.94|489.7694|2088.9388|101802.37|165997310082|Michael|Sanders|Gibraltar|MARKET_PRICE|API|2026-02-14 14:58:17.356820|2026-02-14 14:58:17.356820
ETF|GOOGL|XETRA|Mongolia|USD|2023-07-31|2023-07-31 23:36:49|B|254.5223|1439.6849|366431.91|581.782|7328.6382|358367.6|160229064679|Thomas|Roberts|Christmas Island|MARKET_PRICE|API|2026-02-14 14:58:17.356964|2026-02-14 14:58:17.356965
ETF|NFLX|NASDAQ|Mongolia|USD|2024-01-27|2024-01-27 22:02:49|S|213.8514|1457.7851|311749.38|1528.5978|6234.9876|303859.92|879812488627|Erica|Davis|Grenada|MARKET_PRICE|BROKER|2026-02-14 14:58:17.357110|2026-02-14 14:58:17.357111
STOCK|META|LSE|Sudan|JPY|2024-10-06|2024-10-06 22:38:40|B|408.6783|804.0869|328612.87|1484.6439|6572.2574|320474.94|950718291730|William|Moore|Estonia|STOP_LOSS|WEB|2026-02-14 14:58:17.357256|2026-02-14 14:58:17.357257
STOCK|NFLX|XETRA|Colombia|EUR|2023-10-30|2023-10-30 17:12:55|B|27.3706|1192.4409|32637.82|147.4169|652.7564|31828.06|894293172860|Ryan|Patterson|Monaco|MARKET_PRICE|BROKER|2026-02-14 14:58:17.357433|2026-02-14 14:58:17.357434
ETF|MSFT|XETRA|Taiwan|JPY|2024-01-26|2024-01-26 03:14:52|S|176.9252|974.6063|172432.41|164.8825|3448.6482|168660.13|781421475970|Debbie|Rodriguez|Gambia|STOP_LIMIT|API|2026-02-14 14:58:17.357580|2026-02-14 14:58:17.357580
ETF|NVDA|XETRA|British Virgin Islands|GBP|2023-03-08|2023-03-08 05:51:22|B|38.7136|111.791|4327.83|17.4406|86.5566|4221.51|144776727563|Keith|Jones|Congo|EACH_PRICE|MOBILE|2026-02-14 14:58:17.357728|2026-02-14 14:58:17.357729
ETF|META|XETRA|Guam|USD|2023-11-25|2023-11-25 08:52:10|S|465.7116|118.3589|55121.11|71.3551|1102.4222|53911.74|260479247226|Lisa|Gonzalez|Cocos (Keeling) Islands|LIMIT|BROKER|2026-02-14 14:58:17.357879|2026-02-14 14:58:17.357879
STOCK|AAPL|JPX|Lesotho|USD|2023-01-22|2023-01-22 12:39:57|S|69.4246|203.9313|14157.85|32.2681|283.157|13838.46|881897298609|Keith|Sutton|Christmas Island|LIMIT|API|2026-02-14 14:58:17.358025|2026-02-14 14:58:17.358026
STOCK|GOOGL|NASDAQ|British Indian Ocean Territory (Chagos Archipelago)|EUR|2024-05-04|2024-05-04 01:08:10|S|112.5577|673.8648|75848.67|279.6046|1516.9734|74002.92|804167035144|Jorge|Whitaker|Hungary|LIMIT|API|2026-02-14 14:58:17.358173|2026-02-14 14:58:17.358174
ETF|MSFT|XETRA|Botswana|EUR|2023-10-13|2023-10-13 00:08:06|B|491.0884|70.5505|34646.53|95.5579|692.9306|33824.6|487713859829|Taylor|Taylor|Maldives|MARKET_PRICE|MOBILE|2026-02-14 14:58:17.358342|2026-02-14 14:58:17.358343
STOCK|META|LSE|British Virgin Islands|GBP|2023-07-02|2023-07-02 18:18:40|B|117.4626|722.7347|84894.3|249.802|1697.886|82882.07|478123267688|Linda|Cox|Nepal|STOP_LIMIT|WEB|2026-02-14 14:58:17.358502|2026-02-14 14:58:17.358503
STOCK|MSFT|LSE|Jamaica|EUR|2023-12-09|2023-12-09 04:12:11|S|485.5298|473.1284|229717.94|535.8844|4594.3588|224406.26|994915251184|William|Lee|Korea|MARKET_PRICE|BROKER|2026-02-14 14:58:17.358658|2026-02-14 14:58:17.358659
ETF|GOOGL|XETRA|Niger|JPY|2023-06-20|2023-06-20 06:53:12|S|265.2715|610.8136|162031.44|654.0503|3240.6288|158056.46|471518076030|Kerri|Vargas|Sweden|MARKET_PRICE|MOBILE|2026-02-14 14:58:17.358882|2026-02-14 14:58:17.358882
ETF|GOOGL|NASDAQ|Niger|EUR|2024-08-09|2024-08-09 10:51:14|S|168.2474|982.2177|165255.57|317.5962|3305.1114|161536.65|368014127074|Crystal|Osborne|Bolivia|LIMIT|BROKER|2026-02-14 14:58:17.359069|2026-02-14 14:58:17.359070
ETF|AMZN|JPX|United States Virgin Islands|GBP|2024-03-03|2024-03-03 01:52:51|B|192.7224|85.3696|16452.63|38.9747|329.0526|16071.32|368732657865|Laura|Jones|Comoros|LIMIT|API|2026-02-14 14:58:17.359280|2026-02-14 14:58:17.359281
STOCK|GOOGL|XETRA|Hong Kong|GBP|2023-12-26|2023-12-26 10:01:46|S|83.2925|924.2201|76980.6|234.5189|1539.612|75161.25|709007472962|Allen|Byrd|Slovenia|EACH_PRICE|BROKER|2026-02-14 14:58:17.359427|2026-02-14 14:58:17.359428
ETF|NFLX|JPX|Mali|GBP|2023-03-22|2023-03-22 11:17:01|B|462.1633|295.8524|136732.12|557.5232|2734.6424|133309.22|639708015773|Emily|Vega|Portugal|EACH_PRICE|WEB|2026-02-14 14:58:17.359591|2026-02-14 14:58:17.359592
STOCK|AAPL|LSE|Mexico|GBP|2024-08-30|2024-08-30 04:40:14|S|218.4614|408.6881|89282.57|426.7703|1785.6514|87055.97|983021120666|Mark|Alexander|Gambia|STOP_LIMIT|WEB|2026-02-14 14:58:17.359768|2026-02-14 14:58:17.359769
STOCK|AAPL|JPX|Philippines|EUR|2023-01-22|2023-01-22 19:24:49|S|366.4176|534.6647|195910.56|295.3834|3918.2112|191539.5|979261924844|Misty|Miller|Croatia|LIMIT|MOBILE|2026-02-14 14:58:17.359945|2026-02-14 14:58:17.359946
STOCK|NVDA|NASDAQ|Timor-Leste|USD|2024-02-22|2024-02-22 16:56:05|B|350.1401|628.2394|219971.81|994.9793|4399.4362|214513.72|800865182241|Brandy|Hammond|New Zealand|STOP_LIMIT|BROKER|2026-02-14 14:58:17.360109|2026-02-14 14:58:17.360110
ETF|BABA|NYSE|Australia|JPY|2023-07-07|2023-07-07 13:31:22|B|447.9406|222.6143|99717.98|393.3796|1994.3596|97231.99|427428789824|James|Tucker|Mauritius|LIMIT|WEB|2026-02-14 14:58:17.360271|2026-02-14 14:58:17.360272
STOCK|AAPL|LSE|Seychelles|GBP|2024-03-01|2024-03-01 05:45:19|B|496.064|330.8469|164121.24|127.347|3282.4248|160575.93|781817374853|Kevin|Garrison|Yemen|LIMIT|BROKER|2026-02-14 14:58:17.360449|2026-02-14 14:58:17.360450
ETF|NFLX|LSE|Lao People's Democratic Republic|EUR|2024-02-14|2024-02-14 04:18:01|B|470.9818|1491.9809|702695.85|2909.4288|14053.917|685282.69|577032979696|Rebecca|Dunn|Sao Tome and Principe|STOP_LOSS|WEB|2026-02-14 14:58:17.360617|2026-02-14 14:58:17.360618
ETF|NFLX|XETRA|Japan|EUR|2023-11-16|2023-11-16 11:23:38|S|11.5939|841.1529|9752.24|37.6389|195.0448|9510.17|753412559619|Ian|Maynard|Slovakia (Slovak Republic)|STOP_LOSS|BROKER|2026-02-14 14:58:17.360791|2026-02-14 14:58:17.360792
STOCK|GOOGL|XETRA|Saint Pierre and Miquelon|JPY|2024-11-21|2024-11-21 13:08:08|B|17.1388|289.9899|4970.08|10.0342|99.4016|4859.68|267926961516|Laura|Harris|Norfolk Island|STOP_LIMIT|WEB|2026-02-14 14:58:17.360938|2026-02-14 14:58:17.360939
STOCK|GOOGL|XETRA|Netherlands Antilles|EUR|2023-05-14|2023-05-14 19:06:41|B|18.8436|873.0706|16451.79|54.4858|329.0358|16061.05|195179589891|Yolanda|Park|Croatia|STOP_LIMIT|WEB|2026-02-14 14:58:17.361081|2026-02-14 14:58:17.361082
ETF|AMZN|XETRA|Saint Lucia|USD|2023-06-26|2023-06-26 09:55:45|S|13.291|252.3341|3353.77|4.3956|67.0754|3281.2|557917540685|Jay|Jones|Honduras|MARKET_PRICE|WEB|2026-02-14 14:58:17.361223|2026-02-14 14:58:17.361224
ETF|NVDA|NYSE|Benin|USD|2024-01-05|2024-01-05 22:17:20|B|256.8056|561.0792|144088.28|117.1922|2881.7656|140997.86|621084660039|Sean|Winters|Guernsey|EACH_PRICE|WEB|2026-02-14 14:58:17.361392|2026-02-14 14:58:17.361393
STOCK|GOOGL|XETRA|Kuwait|GBP|2024-07-03|2024-07-03 01:26:07|B|380.0368|1060.1932|402912.43|346.3647|8058.2486|394278.61|790807327127|Ariana|Wright|Martinique|STOP_LIMIT|BROKER|2026-02-14 14:58:17.361566|2026-02-14 14:58:17.361567
STOCK|NVDA|XETRA|New Zealand|EUR|2023-11-28|2023-11-28 07:01:19|S|126.7623|1185.0561|150220.44|729.8677|3004.4088|146363.09|803411445732|Linda|Daniels|Japan|MARKET_PRICE|BROKER|2026-02-14 14:58:17.361710|2026-02-14 14:58:17.361711
STOCK|META|NYSE|Mauritius|GBP|2024-07-04|2024-07-04 15:42:40|S|173.0922|362.1034|62677.27|263.6582|1253.5454|61123.69|388108622071|Rachel|Moore|Heard Island and McDonald Islands|MARKET_PRICE|WEB|2026-02-14 14:58:17.361851|2026-02-14 14:58:17.361852
STOCK|META|XETRA|Pitcairn Islands|GBP|2024-02-17|2024-02-17 16:38:19|B|171.3393|941.5295|161321.01|396.956|3226.4202|157554.02|929448135190|Gary|Hodges|French Guiana|MARKET_PRICE|API|2026-02-14 14:58:17.361994|2026-02-14 14:58:17.361995
STOCK|AAPL|XETRA|Kazakhstan|GBP|2024-07-17|2024-07-17 23:37:40|S|167.1733|861.0197|143939.5|375.1089|2878.79|140665.24|410938289736|Austin|Garcia|Togo|STOP_LOSS|API|2026-02-14 14:58:17.362135|2026-02-14 14:58:17.362135
STOCK|NVDA|XETRA|Qatar|GBP|2024-06-26|2024-06-26 05:29:32|B|408.9822|826.7064|338108.2|1257.1554|6762.164|329942.24|170170970957|Christie|Reed|French Southern Territories|MARKET_PRICE|BROKER|2026-02-14 14:58:17.362276|2026-02-14 14:58:17.362277
ETF|GOOGL|XETRA|Madagascar|JPY|2024-08-31|2024-08-31 06:13:12|S|186.7711|586.0991|109466.37|399.3876|2189.3274|106819.92|382133713656|Margaret|Hernandez|Qatar|STOP_LOSS|MOBILE|2026-02-14 14:58:17.362419|2026-02-14 14:58:17.362419
ETF|GOOGL|NASDAQ|Timor-Leste|JPY|2024-05-02|2024-05-02 22:27:58|B|413.8922|364.5125|150868.88|432.5348|3017.3776|147381.18|886410773744|Steven|Jones|Spain|STOP_LOSS|BROKER|2026-02-14 14:58:17.362587|2026-02-14 14:58:17.362588
STOCK|GOOGL|LSE|Bulgaria|USD|2024-10-06|2024-10-06 21:02:35|B|377.9585|783.1946|296015.06|760.7886|5920.3012|289059.19|783834769125|Amanda|Smith|Holy See (Vatican City State)|STOP_LIMIT|BROKER|2026-02-14 14:58:17.362729|2026-02-14 14:58:17.362730
ETF|META|LSE|Mali|EUR|2023-07-22|2023-07-22 00:31:55|S|39.2707|218.2478|8570.74|13.5967|171.4148|8383.36|111171862059|Ricky|Smith|Dominican Republic|STOP_LOSS|API|2026-02-14 14:58:17.362870|2026-02-14 14:58:17.362870
STOCK|NVDA|JPX|France|USD|2023-05-11|2023-05-11 23:23:34|B|407.938|295.6794|120618.86|226.0408|2412.3772|117935.29|687147833794|Tristan|Torres|Cook Islands|LIMIT|MOBILE|2026-02-14 14:58:17.363014|2026-02-14 14:58:17.363015
STOCK|META|NASDAQ|Barbados|GBP|2023-09-23|2023-09-23 04:24:16|S|441.1317|928.0801|409405.55|615.4386|8188.111|400269.77|241524169121|Mitchell|Pearson|Hungary|STOP_LIMIT|MOBILE|2026-02-14 14:58:17.363155|2026-02-14 14:58:17.363156
ETF|META|XETRA|Georgia|GBP|2024-02-24|2024-02-24 00:05:10|S|382.9826|882.4106|337947.91|400.4275|6758.9582|330640.77|762265352223|Julia|Peters|Sao Tome and Principe|MARKET_PRICE|MOBILE|2026-02-14 14:58:17.363299|2026-02-14 14:58:17.363300
STOCK|NVDA|LSE|Barbados|JPY|2023-03-24|2023-03-24 23:04:10|B|428.139|1404.1021|601150.87|1597.0649|12023.0174|587418.6|216008343074|Chris|Price|Kiribati|MARKET_PRICE|BROKER|2026-02-14 14:58:17.363444|2026-02-14 14:58:17.363444
STOCK|AMZN|JPX|Uruguay|GBP|2023-11-25|2023-11-25 15:36:53|B|166.5575|961.8957|160210.94|534.8421|3204.2188|156340.92|592456111609|Rebecca|Robinson|Reunion|MARKET_PRICE|MOBILE|2026-02-14 14:58:17.363584|2026-02-14 14:58:17.363585
ETF|META|XETRA|Tuvalu|EUR|2023-09-27|2023-09-27 11:19:34|B|385.478|338.2663|130394.22|220.0465|2607.8844|127533.5|378275907621|Michelle|Brown|Saint Vincent and the Grenadines|STOP_LIMIT|MOBILE|2026-02-14 14:58:17.363726|2026-02-14 14:58:17.363727
STOCK|TSLA|LSE|Saint Vincent and the Grenadines|JPY|2023-07-17|2023-07-17 04:57:24|B|102.5791|66.7196|6844.04|10.8335|136.8808|6695.48|435999830998|Shawn|Hughes|Congo|STOP_LOSS|API|2026-02-14 14:58:17.363868|2026-02-14 14:58:17.363869
STOCK|AAPL|LSE|Turks and Caicos Islands|EUR|2024-06-23|2024-06-23 11:59:19|S|92.5103|1064.0575|98436.28|442.2968|1968.7256|95935.82|273057574553|Chad|Diaz|Zambia|STOP_LIMIT|BROKER|2026-02-14 14:58:17.364011|2026-02-14 14:58:17.364012
ETF|META|NYSE|Reunion|JPY|2024-04-27|2024-04-27 12:44:29|B|203.6214|813.5944|165665.23|91.9944|3313.3046|162136.04|779018450240|Katherine|Moore|Marshall Islands|STOP_LIMIT|WEB|2026-02-14 14:58:17.364154|2026-02-14 14:58:17.364155
STOCK|AMZN|XETRA|Lebanon|USD|2024-07-25|2024-07-25 08:03:52|B|180.8958|1442.9586|261025.15|174.5977|5220.503|255496.58|310863931869|Denise|Taylor|Luxembourg|MARKET_PRICE|MOBILE|2026-02-14 14:58:17.364295|2026-02-14 14:58:17.364296
ETF|NFLX|LSE|Israel|USD|2023-01-29|2023-01-29 20:33:03|B|279.2387|1423.1816|397407.38|1396.0675|7948.1476|387837.47|226409318549|Jennifer|Adams|Colombia|EACH_PRICE|API|2026-02-14 14:58:17.364436|2026-02-14 14:58:17.364437
STOCK|META|NASDAQ|Benin|EUR|2023-01-30|2023-01-30 17:39:01|B|317.8841|1096.8723|348678.26|1403.3154|6973.5652|340230.72|882253969937|Amanda|Saunders|Gabon|LIMIT|BROKER|2026-02-14 14:58:17.364578|2026-02-14 14:58:17.364579
ETF|BABA|JPX|Oman|JPY|2023-06-23|2023-06-23 23:42:36|S|59.7961|1365.8314|81671.39|366.395|1633.4278|79624.83|260701991290|Richard|Mason|Montenegro|LIMIT|MOBILE|2026-02-14 14:58:17.364724|2026-02-14 14:58:17.364725
STOCK|TSLA|JPX|Malawi|EUR|2024-03-04|2024-03-04 04:09:03|B|340.5262|27.3561|9315.47|44.7672|186.3094|9079.22|145350084366|Jenna|Rhodes|Russian Federation|STOP_LOSS|API|2026-02-14 14:58:17.364871|2026-02-14 14:58:17.364872
ETF|MSFT|LSE|Swaziland|JPY|2023-01-14|2023-01-14 14:27:20|S|167.6178|67.6009|11331.11|39.9302|226.6222|11053.25|169232478861|Steven|Silva|Tunisia|LIMIT|BROKER|2026-02-14 14:58:17.365015|2026-02-14 14:58:17.365016
ETF|NFLX|NYSE|Macao|USD|2023-08-14|2023-08-14 00:59:25|S|486.7415|389.5304|189600.61|714.1671|3792.0122|185063.55|149428190921|Christina|Rodriguez|Sweden|STOP_LIMIT|API|2026-02-14 14:58:17.365157|2026-02-14 14:58:17.365158
ETF|NFLX|JPX|Iceland|USD|2024-02-21|2024-02-21 03:26:52|S|206.8249|1450.5198|300003.61|1172.0997|6000.0722|292627.74|592748872315|Maria|Cole|Cayman Islands|MARKET_PRICE|WEB|2026-02-14 14:58:17.365299|2026-02-14 14:58:17.365300
STOCK|MSFT|NYSE|Marshall Islands|EUR|2024-12-30|2024-12-30 08:30:28|B|444.3983|522.8377|232348.19|617.801|4646.9638|226943.56|200996376859|Brandon|Griffin|Chile|LIMIT|BROKER|2026-02-14 14:58:17.365493|2026-02-14 14:58:17.365494
ETF|TSLA|XETRA|Barbados|JPY|2023-06-07|2023-06-07 07:08:17|S|253.0406|41.6165|10530.66|44.0382|210.6132|10273.66|254307755330|Courtney|Campbell|Lesotho|STOP_LOSS|MOBILE|2026-02-14 14:58:17.365635|2026-02-14 14:58:17.365636
ETF|AAPL|NYSE|United States of America|GBP|2023-03-23|2023-03-23 07:50:05|B|322.8927|137.1741|44292.52|27.3087|885.8504|43341.02|203821830837|Angela|Maldonado|Haiti|STOP_LIMIT|MOBILE|2026-02-14 14:58:17.365777|2026-02-14 14:58:17.365778
ETF|GOOGL|JPX|Poland|USD|2024-08-18|2024-08-18 23:11:46|B|142.464|561.5595|80002.01|244.2841|1600.0402|78120.01|650554317144|Jason|Maxwell|Comoros|MARKET_PRICE|WEB|2026-02-14 14:58:17.365942|2026-02-14 14:58:17.365943
STOCK|AAPL|NASDAQ|Rwanda|USD|2024-10-05|2024-10-05 16:20:55|S|418.3728|1109.333|464114.75|1426.8614|9282.295|452998.71|217691872913|Jodi|Lee|Antigua and Barbuda|STOP_LOSS|MOBILE|2026-02-14 14:58:17.366087|2026-02-14 14:58:17.366088
STOCK|META|XETRA|Vietnam|EUR|2023-03-29|2023-03-29 01:38:01|S|369.5005|735.4519|271749.84|873.4361|5434.9968|265171.55|704621621663|Bailey|Ford|Nauru|MARKET_PRICE|BROKER|2026-02-14 14:58:17.366248|2026-02-14 14:58:17.366249
ETF|META|JPX|Uzbekistan|JPY|2024-07-21|2024-07-21 08:56:19|S|135.4609|288.5563|39088.1|75.6983|781.762|38205.32|453773176070|James|Wong|Solomon Islands|STOP_LIMIT|BROKER|2026-02-14 14:58:17.366392|2026-02-14 14:58:17.366392
